sales_order_id,sales_order_detail_id,order_quantity,product_id,special_offer_id,unit_price,unit_price_discount,line_total
81e3d325-15ff-4ec1-a889-40c7f118cbe9,402.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
5cf418bb-a12a-49eb-add1-672beb43f066,406.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
ee16b0f8-1399-479d-9dab-9757fd2d9938,407.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
5129f25b-321b-4062-8ae3-3a9f881e767b,408.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
283242ff-4b7e-4adf-b76e-e15c67322874,409.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
efe63646-5640-4c93-9146-b8e1fc37aac6,412.0,1.0,f9c39c5d-9f8a-4a92-a84e-c6b3e7cec347,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
f4784988-623a-41a9-9648-d055917c56b6,413.0,1.0,852af53a-5738-432c-90c9-41e230990102,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
52efd5ca-7ee2-4053-a09e-6c71cdde8df8,415.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
2e3b4b08-d92c-432c-980e-d6404900cc67,416.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
1ce97d27-3992-4359-9229-613d8276aec8,417.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
023bab28-39f3-4306-8b95-9f52ef20195f,419.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
929f6e33-b4c0-4443-aa40-7a72dc83385a,420.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
6f146769-0fbd-44ad-b2ff-5818d14a2533,421.0,1.0,6cc3d977-da73-4856-b1ca-8a2f0b57b60b,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
50618cad-a742-43ae-a82e-0115a0f96b6e,422.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
79b35180-77ba-4e10-88bc-160d3006b819,423.0,1.0,852af53a-5738-432c-90c9-41e230990102,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
cdffc32e-d2df-49b7-98c0-197bb4caf290,428.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
e1d43b6a-abae-4b41-932e-998b3c6fb68d,429.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
0de27c35-95e1-48ec-a22d-62204d4bc678,430.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
86dac1e6-99cb-4b42-8fd7-38fef575ba0b,431.0,1.0,5b78ca64-7982-49f2-8ec0-4e6bbfd5450e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
58337c09-7967-478c-928e-4b505179f938,432.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
ca591126-eab6-4ab7-b4f2-94db5a623b9f,433.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
d6481d0c-af04-4ef7-b958-08d6737781f7,434.0,1.0,a8fcee30-f73d-42fb-a1bb-95d5e9e66a86,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
2810c008-b9c1-487f-a51c-0029ac8fd6a8,435.0,1.0,f76ed752-5f96-47e4-bb09-30523d045528,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
6258f2a9-8aea-4584-bdcd-c810584b18e8,436.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
f741a71c-9094-4b2b-9fae-00ffc5a70fa8,437.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
f7645998-2d74-4aac-a1e4-2820a56b8c2f,438.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
c33e975b-bd84-4288-aa69-ef84c4dd4512,439.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
e1250b6d-fe41-4bf6-b047-606bfce76132,441.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
a064de40-3959-469b-af24-fd0f2f5cdbf7,442.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
d0dc8186-8fbd-47c8-87d4-eb77c0abd386,443.0,1.0,a16ed5b0-74c7-4812-adea-04b4abfd72c7,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
572c4391-e2b8-4d81-bd9e-746e0d3a2e1b,444.0,1.0,de8b1961-ea0e-4639-9482-7f71b3ed07d8,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
1260eb7b-d4d3-41c0-9a5e-abee4048bb31,447.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
ea335554-cd1d-4aef-ae02-51ba009c4882,448.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
25c48648-be11-4315-a82e-c86469d266c0,449.0,1.0,a16ed5b0-74c7-4812-adea-04b4abfd72c7,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
ba4d3bb9-0eab-428a-8e37-075b4a50336f,450.0,1.0,5b78ca64-7982-49f2-8ec0-4e6bbfd5450e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
6a34c697-bbd8-45cb-a2e0-87f641528182,452.0,1.0,6cfc7c3c-9488-4251-af2d-d60dfaea4911,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
10671fe1-c519-4576-acd4-9a11c21c3bd2,453.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
e28cb9cd-4fee-4d3b-828b-da59f40c6d20,454.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
33f83d4b-82dc-473d-985c-736340496826,455.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
5af2b26a-6687-4e46-9da1-3e88be55c0e8,457.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
ca55d0e8-63a5-464e-bdfa-e1f00f4f944f,458.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
4ea5e964-3d19-447b-8a0f-302e8745e206,460.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
4f773ed0-a437-4e69-bd1f-966b61e81d63,462.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
1f87bacf-8ca2-44be-b398-6056e1975437,463.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
7f8b3871-a118-4294-9d77-31f1e18723b5,464.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
1b5026b6-e26c-4ad4-a3a5-437b19c01081,465.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
9b61a95a-1e08-4c39-8337-3506627fd37f,466.0,1.0,a8fcee30-f73d-42fb-a1bb-95d5e9e66a86,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
d07c8ae0-61db-4d16-8149-f80245766adb,467.0,1.0,6cc3d977-da73-4856-b1ca-8a2f0b57b60b,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
66a7f8ff-17cf-4599-ae53-3c74706d5b82,469.0,1.0,852af53a-5738-432c-90c9-41e230990102,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
1fb07fe4-249c-4965-91ea-2b7439c37180,471.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
46406847-b140-477d-b7e0-8d71dfd3034d,472.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
382c49d5-ad92-41a1-9dd7-69e76f4a9339,473.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
be3afe8f-5eb2-43d6-9499-6862918ab0d5,474.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
bcb52afc-bec1-41be-a9df-690510bf027e,475.0,1.0,6cc3d977-da73-4856-b1ca-8a2f0b57b60b,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
4c41c52a-eb55-469a-8bd5-90467a529895,479.0,1.0,6cfc7c3c-9488-4251-af2d-d60dfaea4911,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
1904f4c2-a705-446f-b501-2af1eaaea51c,481.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
ea2c64c9-c2e3-42da-9cec-ebd11aab170d,482.0,1.0,03342abf-54b7-47ae-be8c-eafd20fb2d1c,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
56438461-f2f8-42bc-913a-e4a5d46e7c59,483.0,1.0,bbd7ded2-e79c-46c0-8fff-cb71728f2d9e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
8838f713-c551-4269-94da-f98bf0b112eb,486.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
e84b9045-81e1-4951-aa9b-76f437a9b6f4,487.0,1.0,0e912602-550e-441c-afe4-7ff468f5c618,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
70b4dab8-c5e7-4187-a85e-36a67b9d72ef,488.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
cfbc7989-26c1-4b5a-b5db-209707c374e2,490.0,1.0,03342abf-54b7-47ae-be8c-eafd20fb2d1c,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
2773703e-603b-476c-b34f-6d37d4ee572d,493.0,1.0,852af53a-5738-432c-90c9-41e230990102,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
b2807112-e98f-4319-86aa-025ce589c078,496.0,1.0,f76ed752-5f96-47e4-bb09-30523d045528,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
d0d64700-f444-459c-9ede-8e2730971ae9,497.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
4a918253-aaaa-4ce7-8683-ed35f190940d,498.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
7024402f-2971-445a-ada3-f84ec58cc886,1285.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
d0d2af8d-a781-46e4-91d8-33dc5b94a5d8,1287.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
7db83640-4d49-4167-b6ee-108298bf756b,1288.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
83a85410-aae2-43dc-8c7c-5af4b9d64842,1290.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
37bc79d7-ab57-47aa-a8dd-9e76b5cd0a11,1291.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
bda54177-b05a-4d9e-8d2a-bf7a31e582f1,1292.0,1.0,de8b1961-ea0e-4639-9482-7f71b3ed07d8,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
ae9bc99a-9ffb-40b7-86a4-d218a0d92b57,1293.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
e549288a-2a23-47d4-930c-c0f3a395c3b2,1294.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
c8364eea-240b-452c-888d-0e21dc067a6d,1295.0,1.0,49e07b82-6868-4c75-97fe-3378e86ef487,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
1ff89dfb-7206-4b5c-990b-a02403499e97,1297.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
6fd3bf16-6ced-47fa-bcbb-2fd80051f22d,1298.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
c8fdc49d-feea-4e4e-8ad1-f0688d751f8e,1299.0,1.0,5b78ca64-7982-49f2-8ec0-4e6bbfd5450e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
3b37ae27-0419-4e13-a2d6-753c4bc6ba8b,1300.0,1.0,6cc3d977-da73-4856-b1ca-8a2f0b57b60b,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
758e08ab-e46e-4444-9e40-7d0a8ad673a0,1301.0,1.0,5c1aba70-f716-4f33-9035-db287be74c00,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
48cc0876-2e7b-4e0c-ab2b-69c0183781f4,1303.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
4d0a78b9-7881-4e89-892b-26fab023810d,1304.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
d9a2dcb3-f2cf-4bc9-bdb1-04b4948f57f1,1305.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
fca8e165-74ef-477a-8e09-f6da1a8e6df6,1306.0,1.0,97942212-176f-422d-8432-e9bae7775707,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
2c949f77-a86c-4a24-90ae-c51f8d6a31aa,1307.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
acad4f73-59fc-427a-9c47-4bab55b54377,1308.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
f3e45bf0-1ee5-42de-9d2d-e107f0c65456,1310.0,1.0,a16ed5b0-74c7-4812-adea-04b4abfd72c7,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
a5e0b98c-bd7b-4dc4-9c69-c780538a2b41,1311.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
48710ddf-c6ce-4b74-a97b-ddc6cddd7dc3,1312.0,1.0,378b5732-eba9-46e4-a6c1-4040717835d5,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
16ce9f73-74fb-42c7-8275-0ec7678930a9,1313.0,1.0,41b7b226-20ea-488a-b519-b4ca65d4a64e,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
8f16512e-fcfe-4632-8d91-92c65add5b1d,1314.0,1.0,a8fcee30-f73d-42fb-a1bb-95d5e9e66a86,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
e44b2449-52a3-4c65-87ad-5c4ed70a2d20,1317.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
8430a0c0-ecb0-4ba0-82f2-e28dc90696fd,1318.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
f1d849d0-62d2-40fc-b21f-b033f70e1f09,1319.0,1.0,6cfc7c3c-9488-4251-af2d-d60dfaea4911,a1444fcd-4b51-4227-94cf-b13c1a2a6281,699.0982,0.0,699.0982
2591c9fc-f9b5-481d-8690-450f39e8d7fd,1320.0,1.0,e909a64f-f56c-4f3c-b802-f539d52f8f21,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
64e68c4f-8e4a-4434-9be8-d7a39933d35b,1321.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
81b3ddc7-66fc-4c78-acf6-00945355f343,1322.0,1.0,a16ed5b0-74c7-4812-adea-04b4abfd72c7,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3399.99,0.0,3399.99
daf48559-1a16-4091-9b8b-0492c0d3d3ad,1324.0,1.0,e8c12ae4-8042-4b77-8bd7-023d46440e33,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
ba9029db-0d24-414c-85e0-89cbe7b4c79c,1325.0,1.0,03342abf-54b7-47ae-be8c-eafd20fb2d1c,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
0baa1c05-9a73-412a-a683-aead47292eb3,1326.0,1.0,0e912602-550e-441c-afe4-7ff468f5c618,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3374.99,0.0,3374.99
462b0aaf-3e08-4170-85cf-4951bcd877ed,1329.0,1.0,01225971-c68c-4650-8d3c-f498ece3c5da,a1444fcd-4b51-4227-94cf-b13c1a2a6281,3578.27,0.0,3578.27
