special_offer_id,product_id
a1444fcd-4b51-4227-94cf-b13c1a2a6281,ce228b4f-bea6-4815-9ec4-3bcc9fea2dd6
a1444fcd-4b51-4227-94cf-b13c1a2a6281,5d2faec8-43ab-4b53-ac89-9f9ff89d1ef9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,31e10fe9-6423-46c9-90a7-555cdc0abafd
a1444fcd-4b51-4227-94cf-b13c1a2a6281,552107ad-b852-441a-8e37-5c7a6be68199
a1444fcd-4b51-4227-94cf-b13c1a2a6281,04d07165-c689-4080-82b6-fa53305bd879
a1444fcd-4b51-4227-94cf-b13c1a2a6281,9493b802-f467-4580-b74e-914257582ed0
a1444fcd-4b51-4227-94cf-b13c1a2a6281,534db91b-b996-4fff-9ad5-8d5d85fc5af3
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3822ec02-0179-4020-bfa5-58d36934c007
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3b91c392-12c9-47b6-ba89-a4ea09aa3816
a1444fcd-4b51-4227-94cf-b13c1a2a6281,38a02bfc-3008-4ed9-ab77-b97c2899cf58
a1444fcd-4b51-4227-94cf-b13c1a2a6281,85dff202-395a-4e85-a70d-fc9191be45c2
a1444fcd-4b51-4227-94cf-b13c1a2a6281,17aed350-e4c1-43cc-b006-9d05cdf582c8
a1444fcd-4b51-4227-94cf-b13c1a2a6281,41dd5f0d-fa41-438c-925c-90531575dfc4
a1444fcd-4b51-4227-94cf-b13c1a2a6281,12073672-9bfa-4444-aecb-d9ee01d6d2ae
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3615d396-f30f-4805-b326-de5b780a5507
a1444fcd-4b51-4227-94cf-b13c1a2a6281,9ea3a83a-7185-4ec1-b76b-7701420dc5b1
a1444fcd-4b51-4227-94cf-b13c1a2a6281,f7c4fa11-8088-416e-892b-94872a66be44
a1444fcd-4b51-4227-94cf-b13c1a2a6281,5050df3f-6da6-4654-9111-8c3985f4a582
a1444fcd-4b51-4227-94cf-b13c1a2a6281,5025058b-ac69-43d2-b247-973eeff109bc
a1444fcd-4b51-4227-94cf-b13c1a2a6281,9eca8cdb-b64f-445b-990d-47b4cd063721
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4d2972aa-a2ea-4768-b0a1-251088670ac4
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d9ecc0d8-1409-4921-9ae5-b9f8c6bcafc5
a1444fcd-4b51-4227-94cf-b13c1a2a6281,0025c2c9-855d-45a7-92ad-f4ab2fb016d1
a1444fcd-4b51-4227-94cf-b13c1a2a6281,44f73e49-4cfd-4496-9397-58f470228d3c
a1444fcd-4b51-4227-94cf-b13c1a2a6281,a48966b7-d984-4a33-9fb9-1997bdde3ba9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,86a9a178-eace-41d9-9b4e-2dfe6a7f3be8
a1444fcd-4b51-4227-94cf-b13c1a2a6281,a2a161c9-fc44-40fb-9acd-edd7e77801af
a1444fcd-4b51-4227-94cf-b13c1a2a6281,f6fa73a9-4c3c-4242-8c6e-18d82f02fcf9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,620bc2b9-2fba-4312-9f86-86bbdca8f418
a1444fcd-4b51-4227-94cf-b13c1a2a6281,91953aae-d487-4598-85d2-bb53a021c440
a1444fcd-4b51-4227-94cf-b13c1a2a6281,575a8a9d-ea40-4739-997e-08e317b3e6e3
a1444fcd-4b51-4227-94cf-b13c1a2a6281,02274781-0b9e-48fd-bce3-8e295a41909b
a1444fcd-4b51-4227-94cf-b13c1a2a6281,bf846b9f-642f-40e6-8cb1-8c2b4aa09a22
a1444fcd-4b51-4227-94cf-b13c1a2a6281,2df10d17-fdc0-4397-a6a2-191f8f6bf0c3
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d8f1ff26-6a35-4e95-814b-de35bdd87ce0
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3b2d5ea1-29ba-4566-bb0a-f3f6a5d6eb52
a1444fcd-4b51-4227-94cf-b13c1a2a6281,87e429b4-7156-40b9-adb8-3e2e4ac8a8f9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3f359710-61d0-49e1-88b5-59a0498e7a83
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3f5d72f5-b5bc-43d9-b6d2-48285c115b21
a1444fcd-4b51-4227-94cf-b13c1a2a6281,53aa7514-b3fe-42f8-b812-acd59c4592ce
a1444fcd-4b51-4227-94cf-b13c1a2a6281,001a3a89-15cc-435e-89e5-0c844f44f595
a1444fcd-4b51-4227-94cf-b13c1a2a6281,96400ccc-3688-4446-8fe2-c9e2b2286dbe
a1444fcd-4b51-4227-94cf-b13c1a2a6281,2a51f8bc-d55b-49af-920f-341fb77a71b1
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d2888e26-c26b-41e5-beab-0955f9c07bb6
a1444fcd-4b51-4227-94cf-b13c1a2a6281,8cfec367-49dd-44f0-a4b7-81bd6f9bc20c
a1444fcd-4b51-4227-94cf-b13c1a2a6281,012fbb46-4cd3-4288-b1fa-d6fe3203db0f
a1444fcd-4b51-4227-94cf-b13c1a2a6281,23322ca8-e78f-4e60-a160-5d1e94156403
a1444fcd-4b51-4227-94cf-b13c1a2a6281,84a1608e-2d4f-45b1-b28d-fdf1053f4f38
a1444fcd-4b51-4227-94cf-b13c1a2a6281,c86fa47b-7abb-4704-a3a0-72672b79f306
a1444fcd-4b51-4227-94cf-b13c1a2a6281,aa496d61-efa1-44b6-8b6f-a05b18c3ec25
a1444fcd-4b51-4227-94cf-b13c1a2a6281,0fcd0d2f-4f37-40ed-9d9e-c915482f002b
a1444fcd-4b51-4227-94cf-b13c1a2a6281,f3a1a020-29d6-450a-a649-88f5a29a5c8a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,045ef7c4-95fa-431b-9733-23b08000078b
a1444fcd-4b51-4227-94cf-b13c1a2a6281,f0a0c34c-53ad-4d50-b59e-2dde7b71cb55
a1444fcd-4b51-4227-94cf-b13c1a2a6281,f7a40aea-73fe-46af-826c-9333c38bd221
a1444fcd-4b51-4227-94cf-b13c1a2a6281,2c372316-0257-442e-ac56-9e7a2d7c1793
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4782606a-0c9b-477e-9e0f-e996d5c298e2
a1444fcd-4b51-4227-94cf-b13c1a2a6281,6e148e42-5cc5-45e0-86cc-0599c2490560
a1444fcd-4b51-4227-94cf-b13c1a2a6281,b978529c-3dff-4916-90da-9ea688df7333
a1444fcd-4b51-4227-94cf-b13c1a2a6281,eca4e568-b2dc-4f1e-aa55-444911bfedcf
a1444fcd-4b51-4227-94cf-b13c1a2a6281,a188811a-7b81-404a-a51a-7dc0500740d4
a1444fcd-4b51-4227-94cf-b13c1a2a6281,eecf7d11-2a88-4636-b66c-8404946577c6
a1444fcd-4b51-4227-94cf-b13c1a2a6281,9d7e34ff-9daf-4d53-a2e2-c4433ddbc8ac
a1444fcd-4b51-4227-94cf-b13c1a2a6281,ff814bac-d3da-4f66-b911-96ae92edb41a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,ca8f411c-0afd-4857-89df-427a7fc28b72
a1444fcd-4b51-4227-94cf-b13c1a2a6281,81b79a06-36f9-4d7b-967e-29ac4c2d9c83
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4660f34e-9756-478f-a608-75985d50bb59
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4679efad-05d2-4411-917d-1101386b453d
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d943aede-2a57-4244-ad61-241e606bfa4f
a1444fcd-4b51-4227-94cf-b13c1a2a6281,ae996b63-bbd0-4942-8332-a7a0602ff521
a1444fcd-4b51-4227-94cf-b13c1a2a6281,07f93ab3-8ef3-4951-ad0a-7736bfe4526f
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4e953b1f-7874-4ee8-940d-49dc72a54089
a1444fcd-4b51-4227-94cf-b13c1a2a6281,65184fd4-a1cf-4b02-b15a-d4250852ab89
a1444fcd-4b51-4227-94cf-b13c1a2a6281,15cb43da-7af2-45c7-a978-47177716b1ba
a1444fcd-4b51-4227-94cf-b13c1a2a6281,508b7487-b39a-4283-be24-705e03b03a99
a1444fcd-4b51-4227-94cf-b13c1a2a6281,9b301798-2fc9-41d5-9c25-330322d2a39b
a1444fcd-4b51-4227-94cf-b13c1a2a6281,8bc8be76-d86c-46ab-b9ee-771121c40d23
a1444fcd-4b51-4227-94cf-b13c1a2a6281,148b277a-3e0b-4660-afe9-46279d01951a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,49cb46cc-0329-4073-bfa4-d64cb370172a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,2ecff5a0-9e0c-4b77-a7fc-e50a35e61f4a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,553be5d8-6a6a-40f0-a543-5046f0f2d12c
a1444fcd-4b51-4227-94cf-b13c1a2a6281,7b182661-560d-4c99-8d9b-e7f9b8dea315
a1444fcd-4b51-4227-94cf-b13c1a2a6281,00d697bd-e064-4e0a-8486-c04f6a4377c3
a1444fcd-4b51-4227-94cf-b13c1a2a6281,46bd432a-7338-45a5-9489-0c4ec40ebd75
a1444fcd-4b51-4227-94cf-b13c1a2a6281,0a172c16-d28e-4f60-8731-6c7bfafd626e
a1444fcd-4b51-4227-94cf-b13c1a2a6281,33af534d-791b-4e79-83ba-8dbead780cca
a1444fcd-4b51-4227-94cf-b13c1a2a6281,32c6d99e-60aa-4fb0-b02a-4d8b6fa00df9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,034dd255-b8c6-4487-aa04-df987a7f9883
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d6b7d804-9c7a-4790-bde4-f37aca393a9c
a1444fcd-4b51-4227-94cf-b13c1a2a6281,ead0d496-8c78-4a34-985a-09fdb5afa5a5
a1444fcd-4b51-4227-94cf-b13c1a2a6281,3c58bc23-ca1b-45e9-8089-163553ba5e56
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4d3ef241-c1b4-4d65-8d6c-3a5e16e6315e
a1444fcd-4b51-4227-94cf-b13c1a2a6281,903c137b-1cc1-47c6-ac9a-c543adf88bcb
a1444fcd-4b51-4227-94cf-b13c1a2a6281,6e6f4c61-14c7-44fa-a237-565838e49bdb
a1444fcd-4b51-4227-94cf-b13c1a2a6281,c018f098-edca-4518-8c45-825518ab6dfa
a1444fcd-4b51-4227-94cf-b13c1a2a6281,72c1a1ef-01b5-4735-b197-13fba276f838
a1444fcd-4b51-4227-94cf-b13c1a2a6281,a80648ee-8bba-4ba0-a3e7-37ec038f8c31
a1444fcd-4b51-4227-94cf-b13c1a2a6281,8b970db8-0b37-4005-bf21-7f1e450e6dc9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,bdedb334-e600-428b-94b5-05d7e5bb2fed
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4ff629fe-afe7-4ce3-ad78-1b7951100c74
a1444fcd-4b51-4227-94cf-b13c1a2a6281,706c7d6d-63a8-4b13-9307-91771521261d
a1444fcd-4b51-4227-94cf-b13c1a2a6281,eeafebf3-aab4-4b46-b852-c81646deea34
a1444fcd-4b51-4227-94cf-b13c1a2a6281,7478abf4-1a94-4618-ac1a-d0e18ff019d6
a1444fcd-4b51-4227-94cf-b13c1a2a6281,e6f3e1fb-8250-487d-b38c-df7d6a3cdbeb
a1444fcd-4b51-4227-94cf-b13c1a2a6281,af6cf083-89b2-4764-9a6f-23a681c55134
a1444fcd-4b51-4227-94cf-b13c1a2a6281,69ce0031-0705-482b-9d95-03ba146d4df7
a1444fcd-4b51-4227-94cf-b13c1a2a6281,824e35ab-e7db-4b0d-a389-7524973b62ac
a1444fcd-4b51-4227-94cf-b13c1a2a6281,5c21012d-91d4-450b-ad27-bd9311847781
a1444fcd-4b51-4227-94cf-b13c1a2a6281,c0429100-f92a-42a4-afa5-b652cee57249
a1444fcd-4b51-4227-94cf-b13c1a2a6281,e03e45e2-c033-4832-9ece-c8bd1ff42d30
a1444fcd-4b51-4227-94cf-b13c1a2a6281,19ad13f4-c072-43dc-a803-a0e356fe0370
a1444fcd-4b51-4227-94cf-b13c1a2a6281,9bce1547-f99a-40de-bf4a-22e457416b67
a1444fcd-4b51-4227-94cf-b13c1a2a6281,f97de475-9d9a-4989-9fcd-61cb6ba52ee0
a1444fcd-4b51-4227-94cf-b13c1a2a6281,226c65bd-af15-43e6-8de3-9251fe84d894
a1444fcd-4b51-4227-94cf-b13c1a2a6281,a9c90cfa-eab9-4fa8-b570-fc4bde2fc0dd
a1444fcd-4b51-4227-94cf-b13c1a2a6281,86b151b1-0502-4068-b4b1-53e00cb7821a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,0e0dc390-a9fd-4781-b354-71c1639aec8d
a1444fcd-4b51-4227-94cf-b13c1a2a6281,c29770e4-ee45-4307-a756-04c1a8780c9b
a1444fcd-4b51-4227-94cf-b13c1a2a6281,aa35d45b-d440-4ff6-9dc9-0c14277b1925
a1444fcd-4b51-4227-94cf-b13c1a2a6281,fe7a6a2b-d6a6-48e7-869b-91acf497fe83
a1444fcd-4b51-4227-94cf-b13c1a2a6281,71cee1fa-a7d3-423a-8bf8-d586f864dc30
a1444fcd-4b51-4227-94cf-b13c1a2a6281,52c6dab5-0084-4f4d-8f21-42ab0778ff11
a1444fcd-4b51-4227-94cf-b13c1a2a6281,19da126a-c1c9-40a0-a361-a4a5ed0288a1
a1444fcd-4b51-4227-94cf-b13c1a2a6281,4b67b77f-4bfb-429a-aa94-91f915bcf048
a1444fcd-4b51-4227-94cf-b13c1a2a6281,c51bb610-3391-42d9-921a-8ac5ea5fe70a
a1444fcd-4b51-4227-94cf-b13c1a2a6281,a6799320-6f1a-4bb8-8b2c-75c7e38f46a4
a1444fcd-4b51-4227-94cf-b13c1a2a6281,204a4c4f-4334-46a9-ae63-a82841de7147
a1444fcd-4b51-4227-94cf-b13c1a2a6281,55eba9c8-6e05-438a-91b9-56126125c81e
a1444fcd-4b51-4227-94cf-b13c1a2a6281,82a9cccc-088a-4477-83ab-eb7c4a90edd2
a1444fcd-4b51-4227-94cf-b13c1a2a6281,7e1bc892-59f9-4451-ba15-dd777c88a7bf
a1444fcd-4b51-4227-94cf-b13c1a2a6281,06bfa0ff-a56c-43d4-9226-f641c27a09ed
a1444fcd-4b51-4227-94cf-b13c1a2a6281,020cd2f9-46b3-4d75-8f85-9f19fd96d4dd
a1444fcd-4b51-4227-94cf-b13c1a2a6281,909f7838-a2e1-4ad6-b192-d37d9c739972
a1444fcd-4b51-4227-94cf-b13c1a2a6281,0f82ee61-5f2d-429f-8d15-3c477cf1d485
a1444fcd-4b51-4227-94cf-b13c1a2a6281,fb4ea58b-224a-4025-ace2-f18b3c4644ab
a1444fcd-4b51-4227-94cf-b13c1a2a6281,8b63c57a-01e2-4628-afd4-848a604b3ba9
a1444fcd-4b51-4227-94cf-b13c1a2a6281,8738ad03-eb07-4a98-9cbb-c99d5f56b317
a1444fcd-4b51-4227-94cf-b13c1a2a6281,c11b4f87-b152-4106-ab22-8899d60badaa
a1444fcd-4b51-4227-94cf-b13c1a2a6281,ed8b4c31-7ac9-45af-bbdb-139a4526154d
a1444fcd-4b51-4227-94cf-b13c1a2a6281,df8a132e-2afc-44f5-b475-83549c976416
a1444fcd-4b51-4227-94cf-b13c1a2a6281,681d729f-da4f-4ee4-a4bc-cc67e8501332
a1444fcd-4b51-4227-94cf-b13c1a2a6281,79df957c-9fbf-457d-9b88-b96d07a07df6
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d3aec913-eebc-450e-81ce-2ae9b0e79c2c
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d5a1745e-512a-4b41-95ef-4cc650f12ee6
a1444fcd-4b51-4227-94cf-b13c1a2a6281,d1d6f9c9-0ea3-412a-8336-4428d447564f
